episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
4168, -81.029963940382, 1, 64.47505084401928, 645, 1473722, 1000000, 34.0347785949707, 424.5874938964844, 2.81549102171909e-09
4169, 1794.4743140339851, 1, 30.869506785995327, 305, 1474027, 1000000, 34.882144927978516, 424.2445373535156, 4.806521455528306e-09
4170, 1554.6756340563297, 1, 41.362274931016145, 414, 1474441, 1000000, 34.57020950317383, 424.6997985839844, 4.5555930557674255e-09
4171, 2322.6992908120155, 1, 12.161052607989404, 121, 1474562, 1000000, 33.68830490112305, 424.6456298828125, 1.2124030396711728e-08
4172, -2290.7358307242393, 4, 80.32649164600298, 803, 1475365, 1000000, 34.92134094238281, 424.35345458984375, 2.3487117373446007e-09
4173, 2448.92034573853, 1, 4.91692790700472, 48, 1475413, 1000000, 35.21050262451172, 424.9683532714844, 4.072899173479527e-08
4174, 2346.7803760766983, 1, 9.609642964991508, 97, 1475510, 1000000, 34.18419647216797, 424.2410583496094, 1.4402195523233758e-08
4175, -2601.6333892941475, 4, 79.86188581900205, 797, 1476307, 1000000, 34.3671760559082, 424.4120178222656, 2.366356864814627e-09
4176, -1228.7904909849167, 1, 133.66787271000794, 1341, 1477648, 1000000, 33.994102478027344, 424.9742736816406, 1.4064029987004157e-09
4177, 2186.4763090014458, 1, 21.7646144820028, 216, 1477864, 1000000, 34.477840423583984, 424.67852783203125, 9.055602950630365e-09
4178, 2293.0708475112915, 1, 13.138512207980966, 130, 1477994, 1000000, 35.693817138671875, 425.211669921875, 1.4507811731443955e-08
4179, 972.4646726846695, 1, 49.64132079598494, 492, 1478486, 1000000, 33.868534088134766, 424.7353820800781, 4.967467810171164e-09
4180, 2175.698062390089, 1, 18.983831010002177, 190, 1478676, 1000000, 33.63351058959961, 424.2425842285156, 9.921036268535413e-09
4181, 1870.8023996055126, 1, 28.782501325011253, 286, 1478962, 1000000, 34.39803695678711, 425.033203125, 5.125937579603462e-09
4182, 1446.4620731770992, 1, 51.837060923018726, 515, 1479477, 1000000, 33.818111419677734, 424.7992858886719, 3.796100200524608e-09
4183, 651.3622187674046, 1, 71.09680899398518, 711, 1480188, 1000000, 34.46043014526367, 424.9333801269531, 2.749636572813183e-09
4184, 1917.0436422526836, 1, 29.60625800699927, 297, 1480485, 1000000, 33.80759811401367, 424.961669921875, 6.5824633106739836e-09
4185, 2200.9589921832085, 1, 24.57241506400169, 238, 1480723, 1000000, 33.75975036621094, 424.3323059082031, 7.924312694358225e-09
4186, 997.2119040489197, 1, 38.205452012975, 383, 1481106, 1000000, 34.02894592285156, 424.5473327636719, 3.64747744627472e-09
4187, 508.1424136161804, 1, 72.32670621300349, 725, 1481831, 1000000, 34.64436721801758, 424.5876159667969, 2.601400724258916e-09
4188, 2267.453517228365, 1, 16.550586094002938, 165, 1481996, 1000000, 33.811187744140625, 424.0975341796875, 8.466745246991967e-09
4189, 1906.7622056007385, 1, 18.953990201000124, 190, 1482186, 1000000, 34.69942855834961, 424.78466796875, 9.926244322406618e-09
4190, 628.5662097930908, 1, 53.04588104697177, 527, 1482713, 1000000, 34.91434860229492, 424.65106201171875, 3.711539152762243e-09
4191, -2519.374508678913, 4, 79.58117834897712, 799, 1483512, 1000000, 33.93959045410156, 424.3841552734375, 2.446834426909424e-09
4192, 2204.0479843616486, 1, 18.338440043997252, 180, 1483692, 1000000, 33.545562744140625, 424.75811767578125, 1.0477864028265078e-08
4193, 1354.8068985193968, 1, 52.06376417799038, 517, 1484209, 1000000, 34.5496826171875, 424.4154357910156, 3.647942787731639e-09
4194, -2759.3048261404037, 4, 80.123135834001, 799, 1485008, 1000000, 34.01100158691406, 424.6322326660156, 2.2728306746042715e-09
4195, 615.635207772255, 1, 53.04320045598433, 535, 1485543, 1000000, 34.083194732666016, 424.229736328125, 3.394431425867794e-09
4196, 1251.5582102239132, 1, 40.67867606598884, 409, 1485952, 1000000, 34.21506118774414, 424.83221435546875, 4.782421118181317e-09
4197, 1785.8996917158365, 1, 30.358184208977036, 298, 1486250, 1000000, 33.98197937011719, 424.2344665527344, 6.328911158012464e-09
4198, 1661.5805009007454, 1, 19.558058163005626, 195, 1486445, 1000000, 34.21569061279297, 424.9546203613281, 1.2174356155670607e-08
4199, 2319.7898711562157, 1, 11.559314766986063, 116, 1486561, 1000000, 33.773773193359375, 424.7173156738281, 1.6258754526618225e-08
4200, 1292.999692082405, 1, 46.23317496100208, 463, 1487024, 1000000, 34.420066833496094, 424.00531005859375, 4.224581281869767e-09
4201, 941.471674323082, 1, 25.511248064984102, 252, 1487276, 1000000, 34.00395202636719, 424.58636474609375, 7.761945386254599e-09
4202, 2339.1896646618843, 1, 9.92772998099099, 97, 1487373, 1000000, 33.68901443481445, 424.7435302734375, 1.5123490455377962e-08
4203, 1967.4087981581688, 1, 30.417472667002585, 305, 1487678, 1000000, 34.387142181396484, 423.93365478515625, 8.016339976523744e-09
4204, 1912.8535474538803, 1, 30.17904157299199, 301, 1487979, 1000000, 34.577354431152344, 424.2437744140625, 7.890328839173744e-09
4205, -4105.786956310272, 3, 55.05305370199494, 550, 1488529, 1000000, 33.663658142089844, 424.02166748046875, 3.556382249702107e-09
4206, 240.84339082241058, 1, 77.71550504898187, 773, 1489302, 1000000, 34.7451171875, 424.017578125, 2.439827194381963e-09
4207, 1128.5780645012856, 1, 53.04958707600599, 529, 1489831, 1000000, 33.52763366699219, 424.3514709472656, 3.6975068686308166e-09
4208, 2205.7681897729635, 1, 20.58837218300323, 207, 1490038, 1000000, 34.45500183105469, 424.3065490722656, 1.1473376717832354e-08
4209, 2314.6101663708687, 1, 14.14132983397576, 141, 1490179, 1000000, 34.23194885253906, 423.8009338378906, 1.0404309773064674e-08
4210, 1517.970358878374, 1, 44.28736260801088, 445, 1490624, 1000000, 34.14664077758789, 424.4201965332031, 4.235948069711749e-09
4211, 1877.4096831083298, 1, 27.13577283997438, 269, 1490893, 1000000, 34.03392028808594, 424.35443115234375, 3.631920017108155e-09
4212, 1938.4841448664665, 1, 27.780993904016213, 275, 1491168, 1000000, 34.49720001220703, 424.44464111328125, 6.854534149169922e-09
4213, 1233.0804631710052, 1, 45.46248149199528, 450, 1491618, 1000000, 33.951499938964844, 424.2096252441406, 4.035601806309488e-09
4214, 1876.4570712447166, 1, 29.80478857300477, 295, 1491913, 1000000, 34.711097717285156, 424.7312316894531, 4.735637172046354e-09
4215, 2033.9763001203537, 1, 11.962379492004402, 120, 1492033, 1000000, 33.04541778564453, 424.5121154785156, 1.979157483826081e-08
4216, -2128.2816588282585, 4, 79.92230894701788, 800, 1492833, 1000000, 34.10869598388672, 424.4451904296875, 1.746266207192093e-09
4217, 2243.8891122043133, 1, 17.549036847020034, 176, 1493009, 1000000, 36.126705169677734, 424.2086181640625, 1.071599730163474e-08
4218, 2014.8776205778122, 1, 19.19650373701006, 194, 1493203, 1000000, 34.428592681884766, 424.1114807128906, 1.2237110568844166e-08
4219, 1796.950855076313, 1, 25.36126859000069, 253, 1493456, 1000000, 33.27062225341797, 424.3066101074219, 7.454606818528515e-09
4220, 2223.017853617668, 1, 13.964156751986593, 132, 1493588, 1000000, 33.97065353393555, 423.96319580078125, 1.0583431558739958e-08
4221, 445.31736297905445, 1, 60.68708223698195, 612, 1494200, 1000000, 34.10187911987305, 423.8882141113281, 3.196047603767487e-09
4222, -3013.4870533943176, 3, 35.800642503018025, 357, 1494557, 1000000, 33.780357360839844, 423.9942321777344, 4.1092652044877286e-09
4223, 2435.5243644714355, 1, 4.93543516198406, 49, 1494606, 1000000, 32.72317886352539, 425.1648864746094, 3.989778782184027e-08
4224, 672.6092808842659, 1, 65.27999802597333, 654, 1495260, 1000000, 34.049259185791016, 424.4314880371094, 2.9908413414925975e-09
4225, 1777.5377335846424, 1, 36.622073517006356, 366, 1495626, 1000000, 34.639495849609375, 425.0035400390625, 5.150264729567564e-09
4226, -2398.5233092308044, 2, 5.316484685987234, 51, 1495677, 1000000, 33.752716064453125, 424.4292297363281, 3.698012590700505e-08
4227, 2143.036300778389, 1, 15.21140969300177, 147, 1495824, 1000000, 35.00355911254883, 424.3341369628906, 1.2830037585630708e-08
4228, 1300.91193151474, 1, 37.7616749870067, 380, 1496204, 1000000, 33.86837387084961, 424.2535400390625, 4.963198750230827e-09
4229, 1640.5093606114388, 1, 32.58819862699602, 328, 1496532, 1000000, 34.253639221191406, 424.9636535644531, 5.7499586013940775e-09
4230, 1566.4616976678371, 1, 40.440815923007904, 408, 1496940, 1000000, 33.81450653076172, 424.3978271484375, 4.620161752088689e-09
4231, 2125.503718405962, 1, 22.962586542009376, 229, 1497169, 1000000, 34.54172897338867, 423.8480529785156, 6.4061470655114366e-09
4232, 1935.2640354633331, 1, 18.376490814989666, 185, 1497354, 1000000, 33.885581970214844, 424.6105651855469, 1.0194678513987644e-08
4233, 1959.252463400364, 1, 24.1694463849999, 240, 1497594, 1000000, 34.53009033203125, 423.8971862792969, 7.858276755238573e-09
4234, 2263.2247965335846, 1, 14.742625734012108, 146, 1497740, 1000000, 35.62284851074219, 423.92547607421875, 6.6916882506992715e-09
4235, 2166.981552004814, 1, 18.550568198988913, 180, 1497920, 1000000, 33.58844757080078, 424.48382568359375, 1.0472204950120713e-08
4236, 1224.989530801773, 1, 51.879928218986606, 523, 1498443, 1000000, 34.19755935668945, 423.92425537109375, 3.6060925836658844e-09
4237, 1865.8916620016098, 1, 33.98960409700521, 342, 1498785, 1000000, 33.932044982910156, 424.29974365234375, 5.511686815853008e-09
4238, 2213.906755656004, 1, 8.926598813995952, 88, 1498873, 1000000, 34.48069763183594, 424.62615966796875, 2.6977266481315546e-08
4239, 1824.0364808142185, 1, 35.43141893099528, 354, 1499227, 1000000, 34.54493713378906, 424.6043395996094, 5.130002296156129e-09
4240, 216.20899340510368, 1, 72.30086662201211, 724, 1499951, 1000000, 34.427040100097656, 424.0735778808594, 2.6035868660521114e-09
4241, -2610.397637605667, 3, 7.946359444002155, 74, 1500025, 1000000, 34.137062072753906, 423.4741516113281, 2.548630298996294e-08
4242, -3667.802811563015, 4, 80.52805904397974, 809, 1500834, 1000000, 34.70405960083008, 424.30615234375, 1.8133593053178234e-09
4243, 1896.7405683398247, 1, 23.164658950001467, 231, 1501065, 1000000, 33.801578521728516, 424.2602233886719, 6.350682588753762e-09
4244, 1794.0495944321156, 1, 31.81381443401915, 318, 1501383, 1000000, 32.867462158203125, 423.9100341796875, 4.613140170351139e-09
4245, 1781.7061315774918, 1, 27.779100026993547, 279, 1501662, 1000000, 33.81724166870117, 424.2724609375, 5.007214931016755e-09
4246, 1604.551937252283, 1, 37.65033115600818, 378, 1502040, 1000000, 35.115394592285156, 424.0914001464844, 6.2830396311939075e-09
4247, 1731.162792533636, 1, 33.39825838099932, 330, 1502370, 1000000, 34.892704010009766, 424.2057189941406, 5.715110367446235e-09
4248, 1982.8712922632694, 1, 25.01828535401728, 252, 1502622, 1000000, 34.01575469970703, 423.73504638671875, 7.206431796981229e-09
4249, 2339.8394936919212, 1, 9.331664388009813, 89, 1502711, 1000000, 33.936649322509766, 424.15032958984375, 2.1179740348558748e-08
4250, 2029.7024824917316, 1, 26.571479197009467, 265, 1502976, 1000000, 34.64187240600586, 423.9467468261719, 7.381060881153593e-09
4251, 2279.257348060608, 1, 10.730723614018643, 107, 1503083, 1000000, 34.561641693115234, 424.0745544433594, 1.7626041320161283e-08
4252, 1979.714290857315, 1, 29.204253693984356, 297, 1503380, 1000000, 35.23016357421875, 424.2779235839844, 4.935990046923008e-09
4253, 2328.420907318592, 1, 11.732685327006038, 115, 1503495, 1000000, 34.44488525390625, 424.21551513671875, 1.6999926984958028e-08
4254, 2307.007345855236, 1, 15.343458616989665, 152, 1503647, 1000000, 34.226104736328125, 424.288818359375, 1.286848840352736e-08
4255, 745.5881699025631, 1, 74.52968896998209, 742, 1504389, 1000000, 34.202125549316406, 424.0742492675781, 1.8827668002071086e-09
4256, 1799.909475684166, 1, 29.58460856700549, 294, 1504683, 1000000, 34.48234176635742, 423.9723815917969, 6.649631303640045e-09
4257, 857.2455212175846, 1, 49.63787238599616, 497, 1505180, 1000000, 34.34584045410156, 423.874267578125, 1.9678171401772222e-09
4258, 728.0461509823799, 1, 69.5132743580034, 697, 1505877, 1000000, 34.77773666381836, 424.1636047363281, 2.00428100706344e-09
4259, -1911.7588512897491, 4, 79.72109281399753, 795, 1506672, 1000000, 33.71078872680664, 424.07916259765625, 2.459108934931035e-09
4260, 2450.4375922083855, 1, 5.140010299975984, 51, 1506723, 1000000, 33.4806022644043, 423.1038513183594, 3.696072335336723e-08
4261, 2297.456706792116, 1, 12.335682484001154, 123, 1506846, 1000000, 34.816707611083984, 424.1806945800781, 1.5333222937050874e-08
4262, 2095.2346928715706, 1, 22.27864556197892, 223, 1507069, 1000000, 33.88117980957031, 424.234375, 1.0650174800857835e-08
4263, 2230.7338594794273, 1, 17.263915295014158, 172, 1507241, 1000000, 33.864540100097656, 424.3818664550781, 5.686076271326043e-09
4264, 1902.3237678408623, 1, 24.370677023980534, 244, 1507485, 1000000, 35.112953186035156, 423.90924072265625, 6.0123265491890125e-09
4265, 1478.300826370716, 1, 24.171822967997286, 241, 1507726, 1000000, 34.7811393737793, 424.7494812011719, 7.825790560529935e-09
4266, 2371.0697929263115, 1, 8.347308077994967, 79, 1507805, 1000000, 33.854061126708984, 423.9985046386719, 2.3860720139515552e-08
4267, 2330.6847259402275, 1, 8.964077438984532, 90, 1507895, 1000000, 34.2423095703125, 424.95538330078125, 1.552236628615194e-08
4268, 2350.881830483675, 1, 12.534630534995813, 123, 1508018, 1000000, 34.203346252441406, 423.65362548828125, 2.3845501804376037e-08
4269, 1941.2610675096512, 1, 29.58666798498598, 297, 1508315, 1000000, 34.35474395751953, 424.18841552734375, 6.350220623190957e-09
4270, 948.3755562901497, 1, 32.18768123097834, 316, 1508631, 1000000, 34.529991149902344, 424.1596984863281, 4.420835006086133e-09
4271, 1158.8438526540995, 1, 63.49853255599737, 637, 1509268, 1000000, 34.195587158203125, 423.94842529296875, 3.0706597132435774e-09
4272, 2186.5676515996456, 1, 23.96721839500242, 238, 1509506, 1000000, 32.547882080078125, 424.29852294921875, 6.163897806731593e-09
4273, 2103.389594733715, 1, 19.35549031200935, 193, 1509699, 1000000, 34.90664291381836, 424.5796203613281, 5.067384034549634e-09
4274, -1.4917666912078857, 1, 74.29792636301136, 745, 1510444, 1000000, 34.23861312866211, 423.6650085449219, 1.3113912544994547e-09
4275, 1876.8830575942993, 1, 32.593447974009905, 323, 1510767, 1000000, 34.550045013427734, 424.68194580078125, 2.8111777288533587e-09
4276, 1439.628996282816, 1, 36.027309622004395, 363, 1511130, 1000000, 33.73036575317383, 423.90655517578125, 6.735492266776148e-09
4277, 1819.3513033688068, 1, 22.763016337004956, 226, 1511356, 1000000, 34.99378204345703, 424.1858825683594, 8.345072660430343e-09
4278, 1823.9468973875046, 1, 27.405935163988033, 277, 1511633, 1000000, 35.475669860839844, 424.0724792480469, 6.808720307175864e-09
4279, 2268.975731611252, 1, 10.127782499010209, 101, 1511734, 1000000, 34.0098991394043, 424.2519836425781, 1.4514743009268647e-08
4280, 1749.532072365284, 1, 38.23158120000153, 381, 1512115, 1000000, 33.89097595214844, 423.6115417480469, 4.766382438343341e-09
4281, 1358.2553117871284, 1, 41.21408298899769, 412, 1512527, 1000000, 34.03206253051758, 423.78729248046875, 4.577707585164355e-09
4282, 1928.234683662653, 1, 22.966662809980335, 230, 1512757, 1000000, 33.904640197753906, 423.75408935546875, 8.195638656616212e-09
4283, 1831.5958369970322, 1, 31.187080303003313, 307, 1513064, 1000000, 33.22030258178711, 423.8575439453125, 6.368050824984277e-09
4284, -5195.274265170097, 3, 57.06120810599532, 571, 1513635, 1000000, 34.556575775146484, 423.7845458984375, 2.5674063816744894e-09
4285, 2213.825777500868, 1, 18.95308781202766, 190, 1513825, 1000000, 34.170318603515625, 423.8790283203125, 5.147395361410944e-09
4286, -1942.4257836937904, 4, 79.51988947798964, 800, 1514625, 1000000, 34.1668815612793, 423.58428955078125, 2.4449764168821277e-09
4287, 882.8632897138596, 1, 43.44896145199891, 430, 1515055, 1000000, 34.7081413269043, 423.87725830078125, 5.523230187421621e-09
4288, 2141.8817209005356, 1, 18.350139402988134, 183, 1515238, 1000000, 35.962764739990234, 424.0766296386719, 1.0688580531891577e-08
4289, 1973.1852109730244, 1, 29.236477384984028, 294, 1515532, 1000000, 33.94611358642578, 423.25054931640625, 6.652997052740483e-09
4290, 2217.2589917182922, 1, 16.120057799998904, 162, 1515694, 1000000, 35.200157165527344, 424.1437683105469, 1.1642071142516755e-08
4291, 1148.206473827362, 1, 48.03641142000561, 484, 1516178, 1000000, 34.27202606201172, 423.8170166015625, 3.896666159622433e-09
4292, 1159.588050186634, 1, 47.02914874799899, 472, 1516650, 1000000, 34.739837646484375, 423.5653991699219, 5.03175631481207e-09
4293, 1923.0574614405632, 1, 21.359785188979004, 214, 1516864, 1000000, 34.70623016357422, 423.32098388671875, 8.813020660080642e-09
4294, 1806.0954701304436, 1, 29.183855490002315, 290, 1517154, 1000000, 33.9615478515625, 423.3141174316406, 8.189617174452748e-09
4295, -2915.7727954387665, 4, 79.94566149599268, 796, 1517950, 1000000, 34.43462371826172, 423.38623046875, 2.3680865465097093e-09
4296, 2118.4638164639473, 1, 20.783980434993282, 208, 1518158, 1000000, 35.404075622558594, 423.7783203125, 9.06724240989066e-09
4297, 1215.704225629568, 1, 55.2512633150036, 552, 1518710, 1000000, 34.44373321533203, 423.68634033203125, 3.4148494402567544e-09
4298, 1658.1277714073658, 1, 33.82541179101099, 339, 1519049, 1000000, 34.388694763183594, 423.822509765625, 5.56046280537383e-09
4299, 1279.1667154431343, 1, 51.24346760500339, 507, 1519556, 1000000, 33.43178176879883, 423.61614990234375, 3.855999217495411e-09
4300, 1619.0541208088398, 1, 35.62963745801244, 357, 1519913, 1000000, 34.76884078979492, 423.29852294921875, 4.106411887776284e-09
4301, 2175.0435258746147, 1, 13.480634939012816, 135, 1520048, 1000000, 33.30268859863281, 423.21826171875, 1.034069875324214e-08
4302, -3083.549364089966, 3, 26.20076809701277, 259, 1520307, 1000000, 34.133262634277344, 423.05322265625, 5.66412230888849e-09
4303, 2093.7535179257393, 1, 20.75734581798315, 206, 1520513, 1000000, 34.424644470214844, 423.709228515625, 9.155273889598337e-09
4304, 385.5853009223938, 1, 77.93953293401864, 784, 1521297, 1000000, 34.236995697021484, 423.7855529785156, 2.405632047305758e-09
4305, 785.1838919818401, 1, 59.48385515998234, 595, 1521892, 1000000, 34.6646842956543, 423.9087829589844, 3.2874121635901827e-09
4306, 2288.7532920241356, 1, 9.927751912997337, 101, 1521993, 1000000, 34.35118865966797, 422.57611083984375, 1.452454033833329e-08
4307, 1489.5271925777197, 1, 41.6356439020019, 417, 1522410, 1000000, 35.07322311401367, 423.1072692871094, 4.5228190050065086e-09
4308, 1257.348932594061, 1, 44.220844082999974, 443, 1522853, 1000000, 34.352561950683594, 423.76336669921875, 5.358915237823405e-09
4309, 2086.3088106513023, 1, 15.948590790008893, 159, 1523012, 1000000, 34.5539665222168, 422.9350280761719, 1.1855326358627224e-08
4310, 2158.194881051779, 1, 8.927253852016293, 88, 1523100, 1000000, 34.65920639038086, 423.63885498046875, 2.143166387792338e-08
4311, 1750.6808997392654, 1, 27.7792788130173, 277, 1523377, 1000000, 34.87990188598633, 423.52752685546875, 6.808615239195875e-09
4312, -929.3464770317078, 1, 74.71097171399742, 745, 1524122, 1000000, 34.81822204589844, 423.9748840332031, 2.531525397660748e-09
4313, 2138.816110789776, 1, 14.400089704984566, 144, 1524266, 1000000, 34.27259826660156, 423.8353271484375, 1.3576330578265091e-08
4314, 2231.278304696083, 1, 13.314272121002432, 132, 1524398, 1000000, 33.277000427246094, 423.63531494140625, 1.4818259373758778e-08
4315, 2289.0535409599543, 1, 14.542854900995735, 144, 1524542, 1000000, 34.691585540771484, 423.330810546875, 9.694405081164506e-09
4316, 2111.925321623683, 1, 20.385524619021453, 203, 1524745, 1000000, 34.05228042602539, 423.68011474609375, 9.290573503730333e-09
4317, 2214.5276085436344, 1, 14.944236518000253, 149, 1524894, 1000000, 32.60209274291992, 423.6295471191406, 9.375925944655534e-09
4318, 1933.7355738580227, 1, 30.182526404998498, 301, 1525195, 1000000, 34.53770446777344, 423.99041748046875, 6.26244814292933e-09
4319, 2188.1470642089844, 1, 13.563903978996677, 135, 1525330, 1000000, 35.02305603027344, 423.40191650390625, 1.3970485371020106e-08
4320, 1663.7081087231636, 1, 35.99781651500962, 360, 1525690, 1000000, 34.185813903808594, 423.6292419433594, 5.2361024750603566e-09
4321, 827.4756052196026, 1, 73.3370564559882, 731, 1526421, 1000000, 33.869415283203125, 423.70819091796875, 1.9110984483634398e-09
4322, -2537.965273141861, 3, 10.927238189993659, 110, 1526531, 1000000, 34.590415954589844, 424.78936767578125, 1.2699853290211071e-08
4323, 2266.439835637808, 1, 17.602380490017822, 177, 1526708, 1000000, 33.83174133300781, 423.6062927246094, 1.3813467191184982e-08
4324, 1968.3029765188694, 1, 27.36323162901681, 275, 1526983, 1000000, 34.858123779296875, 423.6326904296875, 5.33457337455316e-09
4325, 2083.608045876026, 1, 19.359605937002925, 193, 1527176, 1000000, 34.44709396362305, 424.30218505859375, 9.771950369208588e-09
4326, 2175.680729031563, 1, 20.45860551702208, 207, 1527383, 1000000, 34.91480255126953, 423.9166564941406, 6.748854907022582e-09
4327, -2842.642715662718, 4, 79.64729519499815, 793, 1528176, 1000000, 34.51428985595703, 423.7916564941406, 2.466595507359595e-09
4328, 1554.9486455619335, 1, 35.82579615598661, 362, 1528538, 1000000, 33.98250198364258, 423.8219909667969, 5.207173732104223e-09
4329, 2061.298411667347, 1, 18.94902839799761, 186, 1528724, 1000000, 33.81208038330078, 423.75762939453125, 5.258092035849889e-09
4330, 1807.1463078856468, 1, 32.18839947797824, 323, 1529047, 1000000, 33.45328903198242, 423.6026611328125, 5.838967248474481e-09
4331, 1483.083140462637, 1, 41.24103230200126, 417, 1529464, 1000000, 34.28118133544922, 424.1398010253906, 5.6930442454574774e-09
4332, 1926.2177164256573, 1, 20.558708102995297, 205, 1529669, 1000000, 34.56618118286133, 424.27618408203125, 4.429319055705536e-09
4333, 1524.7982268035412, 1, 31.216212760016788, 314, 1529983, 1000000, 34.4316520690918, 424.0101623535156, 6.006418869706096e-09
4334, 2147.1499561965466, 1, 19.552356947999215, 189, 1530172, 1000000, 34.089359283447266, 423.5373229980469, 7.39144900488475e-09
4335, 1319.347341954708, 1, 45.628380009991815, 458, 1530630, 1000000, 34.40808868408203, 423.73974609375, 4.268540618493828e-09
4336, 2129.657009124756, 1, 19.985887654009275, 200, 1530830, 1000000, 34.64700698852539, 424.3472900390625, 1.1874944902956485e-08
4337, 2223.0745339393616, 1, 14.540647585003171, 146, 1530976, 1000000, 33.247406005859375, 423.4835510253906, 1.2910937609737867e-08
4338, 1973.1091209053993, 1, 26.574659518984845, 264, 1531240, 1000000, 35.03452682495117, 423.2989501953125, 7.1439982010898266e-09
4339, 1832.3775154650211, 1, 24.367588548979256, 242, 1531482, 1000000, 34.65153121948242, 423.77154541015625, 4.037254497655167e-09
4340, -2412.2408128380775, 4, 79.72385485598352, 796, 1532278, 1000000, 34.12898254394531, 423.4787292480469, 2.3693662375473796e-09
4341, -1182.519131720066, 1, 128.67883849400096, 1292, 1533570, 1000000, 33.99131393432617, 423.6302185058594, 1.4589759218434432e-09
4342, 2153.4842885136604, 1, 25.17015236100997, 251, 1533821, 1000000, 34.920345306396484, 423.83392333984375, 5.840593800542364e-09
4343, 1587.146509885788, 1, 29.436543652002, 297, 1534118, 1000000, 34.38370132446289, 423.542236328125, 6.3501226304958165e-09
4344, 2272.1643409132957, 1, 14.725903602986364, 144, 1534262, 1000000, 34.50602722167969, 423.681640625, 1.3583404425945547e-08
4345, 1581.779748648405, 1, 29.985564608010463, 295, 1534557, 1000000, 35.2728385925293, 424.3516540527344, 8.050810103699312e-09
4346, 1821.8591717779636, 1, 33.44573614001274, 334, 1534891, 1000000, 34.65100860595703, 423.58648681640625, 5.646665931907956e-09
4347, 980.7946432828903, 1, 58.85000231501181, 592, 1535483, 1000000, 35.036598205566406, 423.8461608886719, 3.184116369969136e-09
4348, -3082.7048988342285, 3, 15.57080471899826, 154, 1535637, 1000000, 34.35495376586914, 424.8297119140625, 1.2240239552089146e-08
4349, 2441.356831550598, 1, 5.137738999997964, 51, 1535688, 1000000, 32.90304946899414, 424.10455322265625, 3.696072335336723e-08
4350, 1291.5953758955002, 1, 36.40094255498843, 364, 1536052, 1000000, 33.85206604003906, 423.638427734375, 5.181281377080378e-09
4351, 1855.3938449025154, 1, 19.581508048984688, 197, 1536249, 1000000, 35.62588119506836, 423.63189697265625, 9.57353513328557e-09
4352, 2104.22455213964, 1, 21.96144635899691, 219, 1536468, 1000000, 34.49734115600586, 424.15374755859375, 8.931553595142278e-09
4353, 2311.838137447834, 1, 10.32776789701893, 102, 1536570, 1000000, 35.541011810302734, 423.842529296875, 1.438242821570705e-08
4354, 1430.1171667277813, 1, 42.62208691201522, 422, 1536992, 1000000, 34.778839111328125, 423.6649169921875, 4.4668172773026744e-09
4355, 1279.6354259848595, 1, 29.786842967994744, 299, 1537291, 1000000, 34.900177001953125, 423.3684387207031, 6.304337428166316e-09
4356, 729.9269459843636, 1, 46.86564172798535, 472, 1537763, 1000000, 34.56135940551758, 423.70367431640625, 3.995795603999394e-09
4357, 2014.475285232067, 1, 23.366866360011045, 233, 1537996, 1000000, 33.9986686706543, 423.7071228027344, 5.995638892374326e-09
4358, 1604.3166489601135, 1, 35.043257926998194, 351, 1538347, 1000000, 34.40009689331055, 424.0019226074219, 5.373263604238502e-09
4359, 1883.438504934311, 1, 14.528347788000247, 145, 1538492, 1000000, 34.50924301147461, 423.0621643066406, 1.0117294331049096e-08
4360, 2288.2920446395874, 1, 16.742523605003953, 167, 1538659, 1000000, 34.05185317993164, 423.7630920410156, 1.0874376124786046e-08
4361, 2249.7137511968613, 1, 11.41252557799453, 115, 1538774, 1000000, 33.84392166137695, 423.112548828125, 1.7008784672488336e-08
4362, 2021.6430609822273, 1, 22.910794409981463, 225, 1538999, 1000000, 33.99139404296875, 423.7791442871094, 8.37776396009657e-09
4363, 1622.651168525219, 1, 32.61828008899465, 329, 1539328, 1000000, 33.92008590698242, 423.4792785644531, 5.942312179637173e-09
4364, 2211.494534790516, 1, 19.149359170987736, 192, 1539520, 1000000, 34.13786315917969, 424.8868713378906, 7.635359603834027e-09
4365, 2355.3987844884396, 1, 11.333306890010135, 113, 1539633, 1000000, 34.26797103881836, 424.3806457519531, 1.6070980644595308e-08
4366, 678.9032337963581, 1, 68.49518097299733, 687, 1540320, 1000000, 34.56333541870117, 423.9635314941406, 2.745291885134955e-09
4367, 1855.7304852604866, 1, 26.97788949601818, 270, 1540590, 1000000, 34.090370178222656, 423.50384521484375, 5.1741220953839796e-09
4368, 1457.260950267315, 1, 41.45924083099817, 418, 1541008, 1000000, 34.451759338378906, 423.2687683105469, 3.509587746416553e-09
4369, 2256.4613237679005, 1, 15.945833888981724, 153, 1541161, 1000000, 35.20600509643555, 423.67529296875, 1.2326708635668349e-08
4370, 1703.1363126635551, 1, 32.21531883100397, 324, 1541485, 1000000, 34.94791030883789, 423.57586669921875, 4.311768412819983e-09
4371, -2347.1680123209953, 4, 80.33281612201245, 804, 1542289, 1000000, 34.92618942260742, 423.72271728515625, 1.737578315614023e-09
4372, 2457.3185846805573, 1, 4.59253701500711, 46, 1542335, 1000000, 37.520198822021484, 425.0602111816406, 3.947808063062637e-08
