episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
4813, 2148.636839389801, 1, 11, 193, 1913267, 1000000, 13.755807876586914, 173.1417236328125
4814, -1808.9065713435411, 1, 34, 623, 1913890, 1000000, 14.005318641662598, 173.11146545410156
4815, 1892.9878007024527, 1, 24, 409, 1914299, 1000000, 13.710566520690918, 172.79222106933594
4816, 1800.8165807127953, 1, 24, 432, 1914731, 1000000, 13.973158836364746, 173.0847930908203
4817, 1877.4973433315754, 1, 25, 450, 1915181, 1000000, 13.96978759765625, 172.92234802246094
4818, 264.3818760216236, 1, 48, 862, 1916043, 1000000, 14.273448944091797, 172.78836059570312
4819, -2951.867835998535, 3, -595, 153, 1916196, 1000000, 14.43088150024414, 172.89459228515625
4820, 2211.85230499506, 1, 12, 223, 1916419, 1000000, 14.252121925354004, 173.04298400878906
4821, -332.30297791957855, 1, 48, 864, 1917283, 1000000, 14.105671882629395, 172.94384765625
4822, 1765.8868746459484, 1, 24, 421, 1917704, 1000000, 14.339081764221191, 172.76878356933594
4823, 927.4396794736385, 1, 25, 459, 1918163, 1000000, 13.9067964553833, 172.74607849121094
4824, -3640.0041278600693, 3, -109, 432, 1918595, 1000000, 14.124509811401367, 172.67762756347656
4825, 1005.4884275197983, 1, 18, 326, 1918921, 1000000, 14.243760108947754, 172.78457641601562
4826, 2244.3861120939255, 1, 9, 156, 1919077, 1000000, 14.16391372680664, 173.404052734375
4827, 1045.1887085437775, 1, 32, 569, 1919646, 1000000, 14.082343101501465, 172.9062957763672
4828, 2323.5708958506584, 1, 8, 142, 1919788, 1000000, 14.193401336669922, 172.205322265625
4829, 2166.6524036824703, 1, 14, 241, 1920029, 1000000, 13.553110122680664, 172.49295043945312
4830, 1367.32316750288, 1, 19, 332, 1920361, 1000000, 13.977802276611328, 172.84820556640625
4831, 2157.2662144601345, 1, 11, 209, 1920570, 1000000, 14.350968360900879, 172.71884155273438
4832, -2470.256036043167, 3, 4, 58, 1920628, 1000000, 13.688334465026855, 173.22154235839844
4833, 2254.5148907899857, 1, -110, 97, 1920725, 1000000, 13.641119956970215, 172.40530395507812
4834, 1600.4483172893524, 1, 19, 329, 1921054, 1000000, 14.108125686645508, 172.97509765625
4835, 1616.6178916096687, 1, 30, 533, 1921587, 1000000, 14.264141082763672, 172.8790740966797
4836, -2576.1972846984863, 3, -54, 19, 1921606, 1000000, 14.300427436828613, 173.4940643310547
4837, 1635.3950104415417, 1, 17, 305, 1921911, 1000000, 14.315378189086914, 172.78065490722656
4838, 214.59417688846588, 1, 36, 658, 1922569, 1000000, 13.974288940429688, 172.6107940673828
4839, 1224.1385377943516, 1, 18, 310, 1922879, 1000000, 14.282486915588379, 172.9766845703125
4840, -345.2824174463749, 1, 36, 650, 1923529, 1000000, 14.09505844116211, 172.7421417236328
4841, 1737.872612401843, 1, 21, 382, 1923911, 1000000, 13.55823802947998, 172.79208374023438
4842, 2005.622733950615, 1, 16, 288, 1924199, 1000000, 13.92923641204834, 172.72125244140625
4843, -2927.839208126068, 3, -144, 170, 1924369, 1000000, 13.668943405151367, 172.6558837890625
4844, -3979.366523742676, 3, 0, 286, 1924655, 1000000, 14.197625160217285, 172.49368286132812
4845, 1547.9728882312775, 1, 14, 249, 1924904, 1000000, 13.912347793579102, 173.22128295898438
4846, -3000.9637725949287, 3, -14, 251, 1925155, 1000000, 14.180702209472656, 172.96627807617188
4847, 2332.852005660534, 1, 5, 91, 1925246, 1000000, 14.19581413269043, 172.5610809326172
4848, 2220.4165663719177, 1, 7, 124, 1925370, 1000000, 14.043449401855469, 172.46221923828125
4849, 1551.244414538145, 1, 9, 141, 1925511, 1000000, 14.376470565795898, 172.24546813964844
4850, 1388.5343760252, 1, 22, 396, 1925907, 1000000, 14.235970497131348, 173.0067138671875
4851, -3053.3021577596664, 3, -43, 226, 1926133, 1000000, 13.71033763885498, 172.57687377929688
4852, 1560.1537512391806, 1, 12, 213, 1926346, 1000000, 14.0532808303833, 173.0319061279297
4853, 1290.85148152709, 1, 16, 289, 1926635, 1000000, 14.246794700622559, 172.89683532714844
4854, 1329.2631716132164, 1, 20, 346, 1926981, 1000000, 14.251287460327148, 172.62242126464844
4855, 2267.9759635925293, 1, 13, 225, 1927206, 1000000, 14.467062950134277, 172.5277557373047
4856, 2357.5677767693996, 1, 7, 129, 1927335, 1000000, 13.83094596862793, 172.37977600097656
4857, 483.7460431456566, 1, 33, 597, 1927932, 1000000, 13.919635772705078, 172.6767578125
4858, 1811.9538011848927, 1, 18, 305, 1928237, 1000000, 14.473882675170898, 173.1089630126953
4859, -2391.98842048645, 3, -119, 16, 1928253, 1000000, 15.285100936889648, 173.8058624267578
4860, 2416.187627851963, 1, 4, 75, 1928328, 1000000, 13.860980987548828, 172.48353576660156
4861, -2726.934928059578, 3, -4, 116, 1928444, 1000000, 13.701567649841309, 172.39076232910156
4862, 2025.222949206829, 1, 16, 293, 1928737, 1000000, 14.065606117248535, 172.87738037109375
4863, 1738.518889889121, 1, 31, 557, 1929294, 1000000, 14.066493034362793, 172.76034545898438
4864, 1060.2985190153122, 1, 28, 498, 1929792, 1000000, 13.869085311889648, 172.40882873535156
4865, -4243.619845747948, 2, -75, 261, 1930053, 1000000, 13.979277610778809, 172.51181030273438
4866, 1888.7069615721703, 1, 13, 230, 1930283, 1000000, 13.753212928771973, 172.70291137695312
4867, 1935.6787767410278, 1, 17, 316, 1930599, 1000000, 14.20291805267334, 172.75025939941406
4868, 2326.1732815802097, 1, 8, 130, 1930729, 1000000, 14.345325469970703, 172.7235565185547
4869, 2007.569647461176, 1, 13, 218, 1930947, 1000000, 14.204055786132812, 172.70506286621094
4870, 2200.0860275626183, 1, 7, 131, 1931078, 1000000, 13.788200378417969, 172.22535705566406
4871, 2045.4279763102531, 1, 16, 276, 1931354, 1000000, 14.370281219482422, 172.5148162841797
4872, 1976.736476123333, 1, 9, 147, 1931501, 1000000, 14.184471130371094, 172.4172821044922
4873, 2166.2803256958723, 1, 13, 224, 1931725, 1000000, 13.983238220214844, 172.4268798828125
4874, 1667.32449811697, 1, 22, 397, 1932122, 1000000, 13.975586891174316, 172.02980041503906
4875, 1181.0868648290634, 1, 35, 629, 1932751, 1000000, 14.140106201171875, 172.2413787841797
4876, 1473.783838570118, 1, 25, 446, 1933197, 1000000, 14.098630905151367, 172.13662719726562
4877, 1363.991658449173, 1, 20, 344, 1933541, 1000000, 14.077750205993652, 171.91835021972656
4878, -584.4022771418095, 1, 28, 510, 1934051, 1000000, 14.209206581115723, 172.2663116455078
4879, -2964.5833409428596, 3, -226, 242, 1934293, 1000000, 13.98093318939209, 172.28228759765625
4880, -2572.98671156168, 3, 0, 128, 1934421, 1000000, 14.502357482910156, 172.21714782714844
4881, 2312.187895208597, 1, 5, 86, 1934507, 1000000, 14.145638465881348, 172.69503784179688
4882, 1185.4117299318314, 1, 19, 343, 1934850, 1000000, 14.116720199584961, 171.78990173339844
4883, 1823.0758813619614, 1, 22, 389, 1935239, 1000000, 13.86904525756836, 172.1964111328125
4884, -885.8442672342062, 1, 47, 848, 1936087, 1000000, 14.252689361572266, 171.98446655273438
4885, 1916.1808833479881, 1, 17, 285, 1936372, 1000000, 14.310919761657715, 172.5187225341797
4886, 484.10438853502274, 1, 40, 723, 1937095, 1000000, 13.9574556350708, 172.29995727539062
4887, 1601.3299605697393, 1, 22, 388, 1937483, 1000000, 14.23853588104248, 172.314208984375
4888, -3286.441189289093, 3, -172, 132, 1937615, 1000000, 14.31268310546875, 172.18975830078125
4889, 2210.72509431839, 1, 8, 144, 1937759, 1000000, 14.243610382080078, 172.1418914794922
4890, 1780.0812873244286, 1, 21, 362, 1938121, 1000000, 14.270026206970215, 172.4658966064453
4891, 936.2145241200924, 1, 32, 580, 1938701, 1000000, 14.062077522277832, 172.1064453125
4892, 1614.6807219982147, 1, 25, 433, 1939134, 1000000, 14.190176963806152, 172.3245391845703
4893, 1848.27735131979, 1, 21, 383, 1939517, 1000000, 14.438364028930664, 172.29251098632812
4894, 1141.537342697382, 1, 26, 470, 1939987, 1000000, 13.81274127960205, 172.2000732421875
4895, 2041.3201427459717, 1, 13, 214, 1940201, 1000000, 13.787882804870605, 172.35336303710938
4896, 2344.0371916890144, 1, 8, 148, 1940349, 1000000, 13.954085350036621, 172.4205780029297
4897, 1591.4419610500336, 1, 23, 404, 1940753, 1000000, 14.119284629821777, 172.2543182373047
4898, 1343.188985645771, 1, 21, 370, 1941123, 1000000, 14.09282112121582, 171.7821502685547
4899, -3347.6930187940598, 3, -198, 130, 1941253, 1000000, 13.947504997253418, 172.3855743408203
4900, 2107.3656827509403, 1, 12, 216, 1941469, 1000000, 13.888617515563965, 172.55084228515625
4901, 1536.9555988013744, 1, 29, 507, 1941976, 1000000, 14.182077407836914, 172.0557861328125
4902, 1878.1145033538342, 1, 17, 314, 1942290, 1000000, 13.958738327026367, 171.98297119140625
4903, 1605.3795497864485, 1, 19, 324, 1942614, 1000000, 13.693206787109375, 171.69187927246094
4904, 1874.3816148787737, 1, 21, 383, 1942997, 1000000, 13.891481399536133, 172.0115203857422
4905, 2199.3036099672318, 1, 9, 140, 1943137, 1000000, 14.51150131225586, 171.5594940185547
4906, 1396.7169511914253, 1, 19, 338, 1943475, 1000000, 14.107349395751953, 171.88291931152344
4907, 1334.2666496932507, 1, 29, 485, 1943960, 1000000, 13.567648887634277, 172.29493713378906
4908, 1882.7898700237274, 1, 24, 419, 1944379, 1000000, 13.969064712524414, 171.67984008789062
4909, 1524.30081859231, 1, 24, 431, 1944810, 1000000, 14.016127586364746, 171.63783264160156
4910, 2253.0810238718987, 1, 7, 118, 1944928, 1000000, 14.414590835571289, 172.01341247558594
4911, 1411.3767473697662, 1, 26, 464, 1945392, 1000000, 14.020414352416992, 171.9788360595703
4912, 2331.830197662115, 1, 8, 142, 1945534, 1000000, 14.070237159729004, 171.93707275390625
4913, 1943.909530878067, 1, 10, 161, 1945695, 1000000, 13.875357627868652, 171.96214294433594
4914, 2033.8025255948305, 1, 16, 293, 1945988, 1000000, 14.278255462646484, 171.64456176757812
4915, 1797.7001114785671, 1, 14, 243, 1946231, 1000000, 14.627924919128418, 172.43699645996094
4916, 1823.9580731093884, 1, 23, 420, 1946651, 1000000, 14.194409370422363, 171.8296356201172
4917, 926.9923556447029, 1, 38, 679, 1947330, 1000000, 13.94483757019043, 171.65318298339844
4918, 1927.3232578337193, 1, 15, 263, 1947593, 1000000, 14.165987968444824, 171.37237548828125
4919, 1966.3603637218475, 1, 16, 279, 1947872, 1000000, 13.418743133544922, 172.11631774902344
4920, 1451.4653747081757, 1, 29, 523, 1948395, 1000000, 13.81834602355957, 171.5476837158203
4921, 623.4334405362606, 1, 29, 515, 1948910, 1000000, 13.775965690612793, 171.4097137451172
4922, 1854.4980097562075, 1, 23, 423, 1949333, 1000000, 13.966604232788086, 171.4213409423828
4923, -2585.711508512497, 3, -457, 150, 1949483, 1000000, 14.379373550415039, 171.32080078125
4924, 2226.8204137682915, 1, 11, 191, 1949674, 1000000, 13.604068756103516, 171.51026916503906
4925, -716.4956029951572, 1, 43, 784, 1950458, 1000000, 13.697747230529785, 171.39512634277344
4926, 1864.2508377730846, 1, 24, 424, 1950882, 1000000, 14.224604606628418, 171.58558654785156
4927, 1864.389216184616, 1, 17, 292, 1951174, 1000000, 13.936227798461914, 171.0092010498047
4928, 1526.1433341503143, 1, 19, 337, 1951511, 1000000, 13.649300575256348, 171.12435913085938
4929, 2128.289956986904, 1, 14, 253, 1951764, 1000000, 13.968518257141113, 170.9042510986328
4930, 2011.5041915774345, 1, 13, 221, 1951985, 1000000, 14.118773460388184, 171.28268432617188
4931, 1289.8384211659431, 1, 13, 226, 1952211, 1000000, 13.990708351135254, 171.88490295410156
4932, 2251.302647560835, 1, 10, 187, 1952398, 1000000, 13.871617317199707, 171.3746795654297
4933, 1945.2753056436777, 1, 17, 295, 1952693, 1000000, 13.640365600585938, 171.22421264648438
4934, 1996.5965979099274, 1, 10, 162, 1952855, 1000000, 14.127747535705566, 171.3876190185547
4935, 2016.4730187654495, 1, 10, 187, 1953042, 1000000, 14.396615028381348, 170.8682861328125
4936, 830.2408278137445, 1, 31, 545, 1953587, 1000000, 14.142510414123535, 171.1716766357422
4937, 1771.381080776453, 1, 24, 424, 1954011, 1000000, 14.03704833984375, 171.18930053710938
4938, 1760.358968436718, 1, 25, 443, 1954454, 1000000, 14.158778190612793, 171.187744140625
4939, 608.6492675542831, 1, 31, 571, 1955025, 1000000, 14.09909439086914, 170.99838256835938
4940, 1912.0900060534477, 1, 26, 449, 1955474, 1000000, 13.809550285339355, 170.75648498535156
4941, -34.73627242445946, 1, 32, 592, 1956066, 1000000, 13.861928939819336, 170.99559020996094
4942, -3204.7926855385303, 2, -370, 230, 1956296, 1000000, 14.11563777923584, 171.18585205078125
4943, 1822.5166590511799, 1, 21, 370, 1956666, 1000000, 13.826769828796387, 170.98825073242188
4944, 1231.8302740454674, 1, 37, 667, 1957333, 1000000, 14.073590278625488, 171.0022430419922
4945, 1427.8730292618275, 1, 19, 330, 1957663, 1000000, 14.243607521057129, 171.0000762939453
4946, 145.97222208976746, 1, 25, 460, 1958123, 1000000, 14.019221305847168, 171.09959411621094
4947, 1252.6084837317467, 1, 14, 243, 1958366, 1000000, 14.344371795654297, 171.3592987060547
4948, -2401.157781600952, 3, 2, 15, 1958381, 1000000, 13.16344928741455, 170.54563903808594
4949, 2383.7443431317806, 1, -114, 81, 1958462, 1000000, 13.783940315246582, 170.8650665283203
4950, 1718.6403676271439, 1, 10, 173, 1958635, 1000000, 13.550045013427734, 171.01651000976562
4951, 551.4368216991425, 1, 31, 546, 1959181, 1000000, 13.774853706359863, 170.97390747070312
4952, 1298.4925928711891, 1, 24, 424, 1959605, 1000000, 13.698534965515137, 170.93667602539062
4953, -3230.520064353943, 3, -69, 231, 1959836, 1000000, 13.732121467590332, 171.25401306152344
4954, 1516.133855074644, 1, 15, 265, 1960101, 1000000, 14.415270805358887, 170.78001403808594
4955, 2301.444576382637, 1, 8, 132, 1960233, 1000000, 13.76945686340332, 171.7523193359375
4956, 615.1296334266663, 1, 19, 338, 1960571, 1000000, 14.064725875854492, 170.6678924560547
4957, 1782.9076279997826, 1, 22, 397, 1960968, 1000000, 13.823014259338379, 171.1309051513672
4958, -2396.3026700019836, 3, -64, 19, 1960987, 1000000, 12.6006441116333, 169.37704467773438
4959, 1806.1135433018208, 1, 21, 382, 1961369, 1000000, 14.243992805480957, 170.94265747070312
4960, 1585.212896347046, 1, 25, 445, 1961814, 1000000, 14.073835372924805, 170.994873046875
4961, 684.2165560722351, 1, 30, 525, 1962339, 1000000, 14.14860725402832, 170.9271240234375
4962, 1446.3177708387375, 1, 17, 304, 1962643, 1000000, 13.748523712158203, 170.80184936523438
4963, 2007.5052852481604, 1, 22, 401, 1963044, 1000000, 13.788284301757812, 170.77247619628906
4964, 1080.439752817154, 1, 26, 456, 1963500, 1000000, 14.241100311279297, 171.10154724121094
4965, 2113.2633247077465, 1, 12, 207, 1963707, 1000000, 14.205781936645508, 170.31295776367188
4966, 2173.0293042957783, 1, 9, 151, 1963858, 1000000, 14.21119499206543, 171.01219177246094
4967, -3091.747061252594, 3, 19, 334, 1964192, 1000000, 14.124791145324707, 170.8065643310547
4968, 2106.0968277454376, 1, -168, 233, 1964425, 1000000, 13.855857849121094, 170.97837829589844
4969, 110.75242029130459, 1, 37, 670, 1965095, 1000000, 13.990565299987793, 170.57861328125
4970, 2037.3783685863018, 1, 19, 343, 1965438, 1000000, 13.969666481018066, 170.83802795410156
4971, 2008.550397247076, 1, 18, 316, 1965754, 1000000, 14.066503524780273, 170.9784698486328
4972, 569.8066719770432, 1, 28, 497, 1966251, 1000000, 13.733599662780762, 170.43905639648438
4973, -2573.2146521806717, 3, -115, 174, 1966425, 1000000, 13.683218002319336, 171.04055786132812
4974, 2073.826546102762, 1, 15, 279, 1966704, 1000000, 14.252010345458984, 170.54376220703125
4975, 1051.0150089263916, 1, 26, 450, 1967154, 1000000, 13.916254043579102, 170.44381713867188
4976, 2120.1166775226593, 1, 8, 139, 1967293, 1000000, 14.37198257446289, 170.5020751953125
4977, 2045.5699912309647, 1, 13, 238, 1967531, 1000000, 13.754243850708008, 170.9569854736328
4978, -4004.9547414779663, 3, -62, 325, 1967856, 1000000, 13.733205795288086, 170.69752502441406
4979, 2128.503582254052, 1, 12, 225, 1968081, 1000000, 13.513042449951172, 170.84385681152344
4980, -4073.420093894005, 3, -12, 528, 1968609, 1000000, 13.974514961242676, 170.8580780029297
4981, 2318.8945759534836, 1, 8, 132, 1968741, 1000000, 14.080729484558105, 170.64190673828125
4982, -2506.6307854652405, 3, -8, 59, 1968800, 1000000, 13.846994400024414, 170.7555389404297
4983, 2328.9461338222027, 1, 5, 87, 1968887, 1000000, 14.090400695800781, 170.68960571289062
4984, 2082.208782672882, 1, 8, 127, 1969014, 1000000, 14.271233558654785, 170.69436645507812
4985, -67.91504991054535, 1, 20, 374, 1969388, 1000000, 14.008064270019531, 170.51255798339844
4986, 977.6023829728365, 1, 31, 537, 1969925, 1000000, 14.157880783081055, 170.66250610351562
4987, 764.9069402217865, 1, 12, 213, 1970138, 1000000, 14.119020462036133, 170.374267578125
4988, -2287.5090951919556, 3, -76, 18, 1970156, 1000000, 13.914576530456543, 171.03843688964844
4989, 2232.1710535883904, 1, 7, 132, 1970288, 1000000, 14.183837890625, 170.71109008789062
4990, 2025.902573376894, 1, 19, 327, 1970615, 1000000, 13.734831809997559, 170.6661376953125
4991, 1804.9163525104523, 1, 19, 336, 1970951, 1000000, 13.811129570007324, 171.00868225097656
4992, 1969.2311975359917, 1, 23, 408, 1971359, 1000000, 14.101374626159668, 170.55062866210938
4993, 1927.8334793448448, 1, 14, 247, 1971606, 1000000, 14.218805313110352, 170.78074645996094
4994, 1884.0006192326546, 1, 15, 269, 1971875, 1000000, 13.928566932678223, 170.37664794921875
4995, -2747.3868187069893, 3, -97, 155, 1972030, 1000000, 14.472346305847168, 170.25741577148438
4996, 2201.9695638418198, 1, 11, 205, 1972235, 1000000, 13.483595848083496, 170.1470489501953
4997, 1616.673280864954, 1, 15, 248, 1972483, 1000000, 13.700897216796875, 170.43429565429688
4998, 1221.9269927740097, 1, 19, 342, 1972825, 1000000, 13.901518821716309, 170.75454711914062
4999, 1783.7664423584938, 1, 16, 284, 1973109, 1000000, 13.989741325378418, 170.4339599609375
5000, 2174.0590241998434, 1, 11, 201, 1973310, 1000000, 13.860825538635254, 169.98553466796875
5001, 1999.151862487197, 1, 17, 295, 1973605, 1000000, 14.037039756774902, 170.59527587890625
5002, 1114.8799231052399, 1, 35, 615, 1974220, 1000000, 14.027761459350586, 170.3336944580078
5003, 1800.6181026697159, 1, 12, 225, 1974445, 1000000, 14.027262687683105, 169.68887329101562
5004, 1487.6641702651978, 1, 27, 477, 1974922, 1000000, 13.98305892944336, 170.39559936523438
5005, -2632.8800201416016, 3, -163, 99, 1975021, 1000000, 14.006277084350586, 169.68264770507812
5006, 1807.7570878863335, 1, 21, 379, 1975400, 1000000, 13.579299926757812, 170.48013305664062
5007, 1380.1238697320223, 1, 23, 412, 1975812, 1000000, 14.356284141540527, 170.39407348632812
5008, 1885.0718112885952, 1, 19, 344, 1976156, 1000000, 13.912919998168945, 170.77639770507812
5009, 1801.900751709938, 1, 14, 232, 1976388, 1000000, 14.342109680175781, 170.5722198486328
5010, -2541.6167262792587, 3, -77, 93, 1976481, 1000000, 14.32724666595459, 170.30865478515625
5011, 2403.9649493694305, 1, 4, 78, 1976559, 1000000, 13.849027633666992, 170.62405395507812
5012, -3008.94234418869, 2, 7, 117, 1976676, 1000000, 14.615568161010742, 170.2377166748047
5013, 1938.5726408958435, 1, 5, 301, 1976977, 1000000, 14.176424026489258, 170.46189880371094
5014, 1207.3518177866936, 1, 25, 440, 1977417, 1000000, 14.240704536437988, 170.1148681640625
5015, 2291.444692313671, 1, 8, 127, 1977544, 1000000, 14.297664642333984, 170.34384155273438
5016, 2215.664285361767, 1, 12, 212, 1977756, 1000000, 14.22005558013916, 170.05755615234375
5017, 2028.5221464037895, 1, 13, 231, 1977987, 1000000, 14.396586418151855, 170.4817352294922
5018, 1636.2901753783226, 1, 17, 307, 1978294, 1000000, 14.171319961547852, 170.22390747070312
5019, 1805.1676165312529, 1, 16, 277, 1978571, 1000000, 14.14931583404541, 170.32070922851562
5020, 1147.77878510952, 1, 26, 463, 1979034, 1000000, 13.989245414733887, 170.29736328125
5021, 109.24851137399673, 1, 34, 622, 1979656, 1000000, 13.83759880065918, 170.27920532226562
5022, 1904.628042846918, 1, 24, 431, 1980087, 1000000, 14.215258598327637, 170.22906494140625
5023, 1692.639312505722, 1, 26, 459, 1980546, 1000000, 14.02268123626709, 170.32664489746094
5024, 569.216149866581, 1, 18, 318, 1980864, 1000000, 14.48041820526123, 170.1923370361328
5025, 1967.2184560000896, 1, 16, 284, 1981148, 1000000, 14.118517875671387, 169.800537109375
5026, 1733.2596327066422, 1, 20, 346, 1981494, 1000000, 13.875931739807129, 170.1175537109375
5027, 2145.4928308427334, 1, 12, 211, 1981705, 1000000, 14.059038162231445, 169.88087463378906
5028, -2471.6034013032913, 3, -283, 116, 1981821, 1000000, 13.933024406433105, 170.12124633789062
5029, 2078.9388123750687, 1, 15, 279, 1982100, 1000000, 13.610505104064941, 170.1824951171875
5030, 1737.4832109510899, 1, 31, 558, 1982658, 1000000, 13.682656288146973, 170.0977020263672
5031, 1998.0933353304863, 1, 20, 349, 1983007, 1000000, 13.813647270202637, 169.91725158691406
5032, 2255.9849591851234, 1, 9, 152, 1983159, 1000000, 13.91821575164795, 170.2204132080078
5033, 2244.1073549687862, 1, 8, 135, 1983294, 1000000, 14.088165283203125, 169.925048828125
5034, -3614.8713009357452, 3, -83, 93, 1983387, 1000000, 13.849372863769531, 170.64706420898438
5035, 2293.451781630516, 1, 10, 174, 1983561, 1000000, 13.93498706817627, 170.22193908691406
5036, 1178.5034012198448, 1, 28, 511, 1984072, 1000000, 14.114619255065918, 170.0244598388672
5037, -2738.7515013217926, 3, -38, 177, 1984249, 1000000, 14.4978666305542, 170.0186767578125
5038, 1708.5156896412373, 1, 20, 354, 1984603, 1000000, 14.176876068115234, 169.80172729492188
5039, 2160.420297279954, 1, 14, 246, 1984849, 1000000, 14.19873046875, 170.3566436767578
5040, 2306.3391062021255, 1, 7, 129, 1984978, 1000000, 13.715927124023438, 170.048095703125
5041, 2010.2999114990234, 1, 18, 304, 1985282, 1000000, 14.067864418029785, 169.93182373046875
5042, 1770.168529331684, 1, 16, 289, 1985571, 1000000, 14.121831893920898, 169.89453125
5043, 1116.0569761693478, 1, 16, 284, 1985855, 1000000, 14.035507202148438, 169.9404296875
5044, 1342.3543606996536, 1, 27, 473, 1986328, 1000000, 13.951695442199707, 169.62844848632812
5045, 2077.0962953567505, 1, 15, 281, 1986609, 1000000, 14.031960487365723, 169.6648406982422
5046, -2580.2412115335464, 3, 6, 95, 1986704, 1000000, 13.965238571166992, 169.85398864746094
5047, 2328.4209256470203, 1, -134, 98, 1986802, 1000000, 14.073814392089844, 170.20181274414062
5048, 2061.5634500086308, 1, 16, 276, 1987078, 1000000, 13.922365188598633, 169.61289978027344
5049, -2661.5332201719284, 3, -21, 67, 1987145, 1000000, 14.410792350769043, 170.10316467285156
5050, 1668.6538053154945, 1, 15, 270, 1987415, 1000000, 14.097360610961914, 169.8925018310547
5051, 1211.103365212679, 1, 27, 487, 1987902, 1000000, 14.182103157043457, 169.69757080078125
5052, 757.8511273562908, 1, 28, 491, 1988393, 1000000, 13.806072235107422, 169.64027404785156
5053, -3083.9541115164757, 2, 10, 181, 1988574, 1000000, 14.063526153564453, 170.043212890625
5054, 1902.2816431224346, 1, -60, 368, 1988942, 1000000, 13.995999336242676, 169.910400390625
5055, 1767.9087072312832, 1, 16, 281, 1989223, 1000000, 13.98874568939209, 170.072265625
5056, 2036.0935709923506, 1, 14, 235, 1989458, 1000000, 14.011336326599121, 169.29440307617188
5057, 2128.160711079836, 1, 12, 210, 1989668, 1000000, 13.606646537780762, 169.29779052734375
5058, -2761.725812137127, 3, -62, 294, 1989962, 1000000, 13.857338905334473, 169.7963104248047
5059, 1954.6882657706738, 1, 19, 348, 1990310, 1000000, 14.106233596801758, 169.82254028320312
5060, 839.5109551548958, 1, 18, 312, 1990622, 1000000, 14.14273738861084, 169.78924560546875
5061, 1992.864868015051, 1, 13, 228, 1990850, 1000000, 13.600553512573242, 169.50601196289062
5062, 1223.701607555151, 1, 19, 347, 1991197, 1000000, 14.217601776123047, 169.60104370117188
5063, 1294.0125805586576, 1, 34, 611, 1991808, 1000000, 13.89858627319336, 169.7315673828125
5064, 1056.646170258522, 1, 29, 504, 1992312, 1000000, 13.908320426940918, 169.7700653076172
5065, 2275.1338469982147, 1, 12, 212, 1992524, 1000000, 14.09669017791748, 169.55850219726562
5066, 1538.2773667573929, 1, 14, 244, 1992768, 1000000, 13.83096981048584, 169.29702758789062
5067, 2340.8199894428253, 1, 8, 140, 1992908, 1000000, 14.077554702758789, 169.9514617919922
5068, 1816.8886469006538, 1, 25, 440, 1993348, 1000000, 14.007699966430664, 169.57350158691406
5069, -448.0932415127754, 1, 45, 815, 1994163, 1000000, 14.104389190673828, 169.564208984375
5070, 1634.5976659953594, 1, 17, 309, 1994472, 1000000, 14.071222305297852, 169.814453125
5071, -3742.918519616127, 3, -253, 230, 1994702, 1000000, 14.098882675170898, 169.32261657714844
5072, 1795.1109208464622, 1, 22, 392, 1995094, 1000000, 13.620821952819824, 169.31869506835938
5073, 1772.9571217894554, 1, 15, 268, 1995362, 1000000, 14.189083099365234, 169.410888671875
5074, 1391.258772790432, 1, 20, 352, 1995714, 1000000, 14.02169418334961, 169.34991455078125
5075, 1651.9491872489452, 1, 15, 273, 1995987, 1000000, 14.10507869720459, 169.4371795654297
5076, 2320.9763661921024, 1, 8, 132, 1996119, 1000000, 13.461278915405273, 169.64718627929688
5077, -3761.7032611370087, 2, -80, 308, 1996427, 1000000, 14.124652862548828, 169.45545959472656
5078, 2086.3091083168983, 1, 12, 218, 1996645, 1000000, 13.595194816589355, 169.53903198242188
5079, 1809.6893215328455, 1, 24, 431, 1997076, 1000000, 13.937029838562012, 169.07208251953125
5080, -686.8567678034306, 1, 38, 680, 1997756, 1000000, 13.804707527160645, 169.32470703125
5081, 1753.7526334375143, 1, 25, 454, 1998210, 1000000, 14.000391960144043, 169.41993713378906
5082, 1028.5703735500574, 1, 35, 620, 1998830, 1000000, 14.01456356048584, 169.33984375
5083, 2143.997927263379, 1, 14, 249, 1999079, 1000000, 14.269918441772461, 169.44110107421875
5084, 2240.534820944071, 1, 11, 194, 1999273, 1000000, 14.009912490844727, 169.5721435546875
5085, -2798.05611371994, 3, -159, 126, 1999399, 1000000, 14.119982719421387, 169.81080627441406
5086, 1541.6623290330172, 1, 16, 297, 1999696, 1000000, 14.02808666229248, 169.4084930419922
5087, 1567.5937443077564, 1, 27, 484, 2000180, 1000000, 13.733939170837402, 169.48483276367188
5088, -3160.1842854619026, 3, -43, 424, 2000604, 1000000, 14.018937110900879, 168.9147186279297
5089, 2213.23866635561, 1, 8, 138, 2000742, 1000000, 13.912135124206543, 169.31089782714844
5090, 1827.8240947127342, 1, 17, 313, 2001055, 1000000, 13.923069953918457, 169.43008422851562
5091, -2603.9033803343773, 3, 12, 211, 2001266, 1000000, 13.730591773986816, 169.77255249023438
5092, 2233.8754623532295, 1, -28, 172, 2001438, 1000000, 13.987808227539062, 169.59307861328125
5093, 380.28044010698795, 1, 31, 544, 2001982, 1000000, 14.115860939025879, 169.21051025390625
5094, 888.8529978096485, 1, 28, 510, 2002492, 1000000, 14.112527847290039, 169.5665740966797
